Order ID,Workflow ID,Store Name,Store ID,Shop ID,Order Date,Order Accept Time,Dining Mode,Payment Mode,Order Channel,Item Name,External ID ,External Data,Item Priced By,Unit Sold By,Estimated Average Weight,Requested Weight,Final Weight,Requested Count,Final Count,Requested Quantity,Final Quantity,Unit price,Customer Uber-Membership Status,Sales (excl. VAT),VAT1 on Sales,VAT2 on Sales,VAT3 on Sales,Sales (incl. VAT),Order Error Adjustments (excl. VAT),VAT 1 on order error adjustments,VAT 2 on order error adjustments,VAT 3 on order error adjustments,Order Error Adjustments (incl. VAT),Offers on items (excl. VAT),VAT 1 on offers on items,VAT 2 on offers on items,VAT 3 on offers on items,Offers on items (incl. VAT),Offer Redemption Fee,VAT On Offer Redemption Fee,Marketing Adjustment (incl. VAT),Meal Voucher,Meal Voucher provider,Price Adjustments (excl. VAT),VAT on Price Adjustments,Price Adjustments (incl. VAT),Delivery Fee (excl VAT),VAT1 on Delivery Fee,VAT2 on Delivery Fee,VAT3 on Delivery Fee,Delivery Fee (incl VAT),Pick and Pack Fee,VAT On Pick And Pack Fee,Bag Fee,Delivery Offer Redemptions (excl. VAT),VAT on Delivery Offer Redemptions,Delivery Offer Redemptions (incl. VAT),Total Order (incl VAT),Merchant to Customer Invoice Link,Cost of Delivery (excl VAT),VAT on cost of delivery,Cost of Delivery (incl VAT),Courier to Merchant Invoice Link,Marketplace Fee before discount (excl VAT),Marketplace Fee discount (excl VAT),Marketplace Fee after discount (excl VAT),VAT on Marketplace fee after discount ,Marketplace Fee after discount (incl VAT),Uber to Merchant Invoice Link,VAT Adjustment,Profit on Delivery Fee,Tips,Other payments description,Other payments (incl VAT),Total payout ,Payout Date,Order Status,Retailer Loyalty ID,Payout reference ID
,68e6f269-a183-4d52-bc7d-dc9d94f31467,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,12:11 AM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,32.91,0,3.29,0,36.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68e6f269-a183-4d52-bc7d-dc9d94f31467,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,12:11 AM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,1,1,1,1,5.8,,5.27,0,0.53,0,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68e6f269-a183-4d52-bc7d-dc9d94f31467,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,12:11 AM,Delivery - Partner Using Uber App,,iOS,Salsa Queen,Salsa_Queen,,Count,Count,0,0,0,1,1,1,1,1.5,,1.36,0,0.14,0,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#27850,a67e1429-05ba-4661-9de6-996d64427850,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,12:43 AM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,40.64,0,4.06,0,44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7,https://restaurant.uber.com/manager/payments/invoices/order/41af652f-4116-504b-bde6-c6947eac51b2?invoiceType=restaurant_to_customer,0,0,0,,-8.72,0,-8.72,-1.83,-10.55,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,34.15,5/4/26,Completed,,V375U9QCNGPQ
,a67e1429-05ba-4661-9de6-996d64427850,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,12:43 AM,Delivery - Partner Using Uber App,,iOS,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,3,3,3,3,14.9,,40.64,0,4.06,0,44.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-0.76,-0.76,5/4/26,,,V375U9QCNGPQ
#7975B,a27fae32-14e6-4964-84fa-7a427907975b,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,3:27 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,13.55,0,1.35,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,https://restaurant.uber.com/manager/payments/invoices/order/a4872ab3-22dd-528e-9348-7e492985e7fa?invoiceType=restaurant_to_customer,0,0,0,,-2.68,0,-2.68,-0.56,-3.24,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,11.66,5/4/26,Completed,,V375U9QCNGPQ
,a27fae32-14e6-4964-84fa-7a427907975b,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,3:27 PM,Delivery - Partner Using Uber App,,iOS,The Sinner Combo,The_Sinner_Combo,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#F41B4,efb92075-b541-4864-b784-03ebea2f41b4,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,8:19 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,13.55,0,1.35,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,https://restaurant.uber.com/manager/payments/invoices/order/c398a6c7-d665-5c19-bde7-9f6ed04dc1f0?invoiceType=restaurant_to_customer,0,0,0,,-2.91,0,-2.91,-0.61,-3.52,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,11.38,5/4/26,Completed,,V375U9QCNGPQ
,efb92075-b541-4864-b784-03ebea2f41b4,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,8:19 PM,Delivery - Partner Using Uber App,,iOS,The Sinner Combo,The_Sinner_Combo,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#93979,31c990fc-8c30-4e6e-8c6e-c9b915093979,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:58 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Non-member,29.36,0,2.94,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,https://restaurant.uber.com/manager/payments/invoices/order/5eac7ce7-864f-5619-941d-a0f76127c747?invoiceType=restaurant_to_customer,0,0,0,,-5.81,0,-5.81,-1.22,-7.03,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,25.27,5/4/26,Completed,,V375U9QCNGPQ
,31c990fc-8c30-4e6e-8c6e-c9b915093979,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:58 PM,Delivery - Partner Using Uber App,,iOS,Fritas Buffalo Ranch,Fritas_Buffalo_Ranch,,Count,Count,0,0,0,1,1,1,1,7.5,,6.82,0,0.68,0,7.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31c990fc-8c30-4e6e-8c6e-c9b915093979,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:58 PM,Delivery - Partner Using Uber App,,iOS,Gula Cheeseburger,Gula_Cheeseburger,,Count,Count,0,0,0,1,1,1,1,11.9,,10.82,0,1.08,0,11.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31c990fc-8c30-4e6e-8c6e-c9b915093979,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:58 PM,Delivery - Partner Using Uber App,,iOS,The Pope' s Burger,The_Pope'_s_Burger,,Count,Count,0,0,0,1,1,1,1,12.9,,11.72,0,1.18,0,12.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#874E7,8b8781ed-026d-48d9-9125-29599b9874e7,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:48 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Non-member,36.09,0,3.61,0,39.7,0,0,0,0,0,-5.27,0,-0.53,0,-5.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,https://restaurant.uber.com/manager/payments/invoices/order/13c50b7b-428f-58e2-8138-4ef6f1e3e94a?invoiceType=restaurant_to_customer,0,0,0,,-6.1,0,-6.1,-1.28,-7.38,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,26.52,5/4/26,Completed,,V375U9QCNGPQ
,8b8781ed-026d-48d9-9125-29599b9874e7,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:48 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,30.82,0,3.08,0,33.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8b8781ed-026d-48d9-9125-29599b9874e7,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,9:48 PM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,1,1,1,1,5.8,,5.27,0,0.53,0,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#55FB6,36f6e314-c54e-45aa-9538-403937d55fb6,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,10:02 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,13.55,0,1.35,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,https://restaurant.uber.com/manager/payments/invoices/order/85827532-5d4d-55e5-8469-38ecf2d4d49e?invoiceType=restaurant_to_customer,0,0,0,,-2.91,0,-2.91,-0.61,-3.52,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,11.38,5/4/26,Completed,,V375U9QCNGPQ
,36f6e314-c54e-45aa-9538-403937d55fb6,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,10:02 PM,Delivery - Partner Using Uber App,,iOS,The Sinner Combo,The_Sinner_Combo,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#9AA9F,a9d41451-bab7-4b31-9cc2-18069e99aa9f,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,11:50 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,21.09,0,2.11,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,https://restaurant.uber.com/manager/payments/invoices/order/1ce268e4-f08f-5203-a527-3758d1300959?invoiceType=restaurant_to_customer,0,0,0,,-4.52,0,-4.52,-0.95,-5.47,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,17.73,5/4/26,Completed,,V375U9QCNGPQ
,a9d41451-bab7-4b31-9cc2-18069e99aa9f,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,11:50 PM,Delivery - Partner Using Uber App,,iOS,Cheesecake de Fresa,Cheesecake_de_Fresa,,Count,Count,0,0,0,2,2,2,2,5.8,,10.55,0,1.05,0,11.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a9d41451-bab7-4b31-9cc2-18069e99aa9f,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/2/26,11:50 PM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,2,2,2,2,5.8,,10.54,0,1.06,0,11.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#55904,6617a628-b753-4d35-bf29-5177ded55904,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,12:40 AM,Delivery - Partner Using Uber App,Unknown,Unknown,,,,,,,,,,,,,,Uber One member,16.09,0,1.61,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,https://restaurant.uber.com/manager/payments/invoices/order/3143ece5-5b1b-5bcd-850f-133d3298ada7?invoiceType=restaurant_to_customer,0,0,0,,-3.45,0,-3.45,-0.72,-4.17,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,13.53,5/4/26,Completed,,V375U9QCNGPQ
,6617a628-b753-4d35-bf29-5177ded55904,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,12:40 AM,Delivery - Partner Using Uber App,,Unknown,The Sinner Combo,The_Sinner_Combo,,Count,Count,0,0,0,1,1,1,1,14.9,,16.09,0,1.61,0,17.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,,,,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,Ad Spend,-0.44,-0.44,5/4/26,,,V375U9QCNGPQ
#5DF69,738a950b-ae81-4d03-b8ae-fd9db795df69,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,3:04 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Non-member,43.82,0,4.38,0,48.2,0,0,0,0,0,-5.27,0,-0.53,0,-5.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,https://restaurant.uber.com/manager/payments/invoices/order/51ccd2fd-7bd1-59a7-819e-db023beb5c90?invoiceType=restaurant_to_customer,0,0,0,,-7.63,0,-7.63,-1.6,-9.23,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,33.17,5/4/26,Completed,,V375U9QCNGPQ
,738a950b-ae81-4d03-b8ae-fd9db795df69,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,3:04 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,29.91,0,2.99,0,32.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,738a950b-ae81-4d03-b8ae-fd9db795df69,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,3:04 PM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,1,1,1,1,5.8,,5.27,0,0.53,0,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,738a950b-ae81-4d03-b8ae-fd9db795df69,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,3:04 PM,Delivery - Partner Using Uber App,,iOS,GOLDEN SLIDER,GOLDEN_SLIDER,,Count,Count,0,0,0,1,1,1,1,9.5,,8.64,0,0.86,0,9.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#D730C,06e0473d-beb3-4a02-a061-d8d8ae0d730c,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:14 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,61.36,0,6.14,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,https://restaurant.uber.com/manager/payments/invoices/order/e29173fd-d7f1-5ba1-bf2e-6f33930081f2?invoiceType=restaurant_to_customer,0,0,0,,-13.16,0,-13.16,-2.76,-15.92,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,51.58,5/4/26,Completed,,V375U9QCNGPQ
,06e0473d-beb3-4a02-a061-d8d8ae0d730c,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:14 PM,Delivery - Partner Using Uber App,,iOS,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,2,2,2,2,14.9,,27.09,0,2.71,0,29.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06e0473d-beb3-4a02-a061-d8d8ae0d730c,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:14 PM,Delivery - Partner Using Uber App,,iOS,Cheese Bacon,Cheese_Bacon_V,,Count,Count,0,0,0,2,2,2,2,13.9,,25.27,0,2.53,0,27.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06e0473d-beb3-4a02-a061-d8d8ae0d730c,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:14 PM,Delivery - Partner Using Uber App,,iOS,Fritas Trufadas,Fritas_Trufadas,,Count,Count,0,0,0,1,1,1,1,6.5,,5.91,0,0.59,0,6.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06e0473d-beb3-4a02-a061-d8d8ae0d730c,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:14 PM,Delivery - Partner Using Uber App,,iOS,Nuestras Fritas,Nuestras_Fritas,,Count,Count,0,0,0,1,1,1,1,3.4,,3.09,0,0.31,0,3.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#45790,9166d9da-0382-4d9d-94ed-64c6d5045790,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:24 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,19,0,1.9,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,https://restaurant.uber.com/manager/payments/invoices/order/66869647-d67e-5b5d-acf8-ca547b11d767?invoiceType=restaurant_to_customer,0,0,0,,-4.08,0,-4.08,-0.86,-4.94,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,15.96,5/4/26,Completed,,V375U9QCNGPQ
,9166d9da-0382-4d9d-94ed-64c6d5045790,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:24 PM,Delivery - Partner Using Uber App,,iOS,The Pope' s Burger,The_Pope'_s_Burger,,Count,Count,0,0,0,1,1,1,1,12.9,,11.73,0,1.17,0,12.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9166d9da-0382-4d9d-94ed-64c6d5045790,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:24 PM,Delivery - Partner Using Uber App,,iOS,Fritas Bacon Queso,Fritas_Bacon_Queso,,Count,Count,0,0,0,1,1,1,1,6.5,,5.91,0,0.59,0,6.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9166d9da-0382-4d9d-94ed-64c6d5045790,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:24 PM,Delivery - Partner Using Uber App,,iOS,Salsa Chile Chipotle,Salsa_Chile_Chipotle,,Count,Count,0,0,0,1,1,1,1,1.5,,1.36,0,0.14,0,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#B1D77,a0958af9-aa41-4536-9360-ca19257b1d77,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:28 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,34.27,0,3.43,0,37.7,0,0,0,0,0,-5.27,0,-0.53,0,-5.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,https://restaurant.uber.com/manager/payments/invoices/order/260d8419-dbd4-5abc-9d60-e41417ae2062?invoiceType=restaurant_to_customer,0,0,0,,-6.22,0,-6.22,-1.31,-7.53,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,24.37,5/4/26,Completed,,V375U9QCNGPQ
,a0958af9-aa41-4536-9360-ca19257b1d77,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:28 PM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,1,1,1,1,5.8,,5.27,0,0.53,0,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a0958af9-aa41-4536-9360-ca19257b1d77,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:28 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,29,0,2.9,0,31.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#0E9BD,9024b0f6-c7a0-433f-948f-bbcfdf30e9bd,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,9:02 PM,Delivery - Partner Using Uber App,Unknown,Uber Eats Web,,,,,,,,,,,,,,Uber One member,13.55,0,1.35,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,https://restaurant.uber.com/manager/payments/invoices/order/972e2e3c-31bc-5766-9b69-3476933092b0?invoiceType=restaurant_to_customer,0,0,0,,-2.68,0,-2.68,-0.56,-3.24,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,11.66,5/4/26,Unfulfilled,,V375U9QCNGPQ
,9024b0f6-c7a0-433f-948f-bbcfdf30e9bd,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,9:02 PM,Delivery - Partner Using Uber App,,Uber Eats Web,The Trufa Corp,The_Trufa_Corp,,Count,Count,0,0,0,1,1,1,1,14.9,,13.55,0,1.35,0,14.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#E9CA7,4df2f9cc-fd15-4704-97e8-2cc60f2e9ca7,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,9:05 PM,Delivery - Partner Using Uber App,Unknown,Unknown,,,,,,,,,,,,,,Non-member,10.82,0,1.08,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,https://restaurant.uber.com/manager/payments/invoices/order/4194cfda-5e9f-5ca0-93f4-2d94cc9b0158?invoiceType=restaurant_to_customer,0,0,0,,-2.14,0,-2.14,-0.45,-2.59,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,9.31,5/4/26,Completed,,V375U9QCNGPQ
,4df2f9cc-fd15-4704-97e8-2cc60f2e9ca7,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,9:05 PM,Delivery - Partner Using Uber App,,Unknown,Gula Cheeseburger,Gula_Cheeseburger,,Count,Count,0,0,0,1,1,1,1,11.9,,10.82,0,1.08,0,11.9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#541C2,d851239f-469b-450f-96b6-321f03f541c2,GULA - Valencia Ruzafa,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:38 PM,Delivery - Partner Using Uber App,Unknown,iOS,,,,,,,,,,,,,,Uber One member,46.91,0,4.69,0,51.6,0,0,0,0,0,-5.27,0,-0.53,0,-5.8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,https://restaurant.uber.com/manager/payments/invoices/order/68e4a48a-faf7-5e80-97a4-f75f43870568?invoiceType=restaurant_to_customer,0,0,0,,-8.93,0,-8.93,-1.88,-10.81,https://restaurant.uber.com/manager/payments/download-invoice?invoiceUUID=46f4ef2b-5857-5ce7-95a8-6579853ad8fc,0,0,0,,0,34.99,5/4/26,Completed,,V375U9QCNGPQ
,d851239f-469b-450f-96b6-321f03f541c2,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:38 PM,Delivery - Partner Using Uber App,,iOS,Tarta de Oreo,TARTA_DE_OREO,,Count,Count,0,0,0,1,1,1,1,5.8,,5.27,0,0.53,0,5.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d851239f-469b-450f-96b6-321f03f541c2,,,1b3e6cfe-0c98-5eda-89c6-079015067a1d,5/3/26,8:38 PM,Delivery - Partner Using Uber App,,iOS,Pleasure for 2,Pleasure_for_2,,Count,Count,0,0,0,1,1,1,1,31.9,,41.64,0,4.16,0,45.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
